link,name,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
https://www.ubereats.com/store/tick-tock-tikka-house/KAnd5wHjQvyPlEvBhaSDEQ,Tick-Tock Tikka House,"['Indian', 'Chicken', 'Exclusive to Eats', 'Vegetarian Friendly', 'Gluten Free', 'Pakistani', 'Fast Food', 'Halal']",3.9,16,$,42.363655,-71.1,+19142171965,02139,401 Massachusetts Avenue,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02139', 'addressCountry': 'US', 'streetAddress': '401 Massachusetts Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.363655, 'longitude': -71.1}","{'@type': 'AggregateRating', 'ratingValue': 3.9, 'reviewCount': '16'}","Tick-Tock Tikka House, 401 Massachusetts Avenue, Cambridge, MA, 02139"
https://www.ubereats.com/store/sakura-sunakku/wcebJam5Q8C925T0hGapbw,Sakura Sunakku,"['Japanese', 'Asian', 'Sushi']",,,$,42.3515815,-71.060934,+17818883897,02111,42 Beach St,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02111', 'addressCountry': 'US', 'streetAddress': '42 Beach St'}","{'@type': 'GeoCoordinates', 'latitude': 42.3515815, 'longitude': -71.060934}",{},"Sakura Sunakku, 42 Beach St, Boston, MA, 02111"
https://www.ubereats.com/store/baisakhi-dhaba/hhqha70jWHukc_ci3R51bA,Baisakhi Dhaba,"['Indian', 'Vegetarian', 'Asian']",,,"",42.37211,-71.1214,13023035352.0,2138.0,18 Eliot Street,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02138', 'addressCountry': 'US', 'streetAddress': '18 Eliot Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.37211, 'longitude': -71.1214}",{},"Baisakhi Dhaba, 18 Eliot Street, Cambridge, MA, 2138.0"
https://www.ubereats.com/store/chaji-creamery/-710dMv4QYCVaBHCD7EHeQ,Chaji Creamery,"['Asian', 'Bubble Tea', 'Drinks']",4.5,19,"",42.2665,-71.02091,+16179924653,02170,293 Newport Avenue,Quincy,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '13:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '13:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Quincy', 'addressRegion': 'MA', 'postalCode': '02170', 'addressCountry': 'US', 'streetAddress': '293 Newport Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.2665, 'longitude': -71.02091}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '19'}","Chaji Creamery, 293 Newport Avenue, Quincy, MA, 02170"
https://www.ubereats.com/store/kumi-646-everett-ma/3XLKTsupXWGwYvMfXJZiTg,"Kumi (646 - Everett, MA)","['Sushi', 'Japanese', 'Asian']",4.6,54,$$,42.4008559859058,-71.068946261264,+17084220339,02149,33 Mystic View Rd,Everett,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '0:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Everett', 'addressRegion': 'MA', 'postalCode': '02149', 'addressCountry': 'US', 'streetAddress': '33 Mystic View Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.40085598590583, 'longitude': -71.06894626126402}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '54'}","Kumi (646 - Everett, MA), 33 Mystic View Rd, Everett, MA, 02149"
https://www.ubereats.com/store/wow-bao-642-boston-ma-brigham/oZIFJoWGWkiD4tJBLog1cQ,"Wow Bao (642 - Boston, MA Brigham)","['Asian', 'Chinese']",4,48,$$,42.33367,-71.10399,"",02120,1626 Tremont Street,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '0:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02120', 'addressCountry': 'US', 'streetAddress': '1626 Tremont Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.33367, 'longitude': -71.10399}","{'@type': 'AggregateRating', 'ratingValue': 4, 'reviewCount': '48'}","Wow Bao (642 - Boston, MA Brigham), 1626 Tremont Street, Boston, MA, 02120"
https://www.ubereats.com/store/vegan-bowl-factory/NxaE7CJQXZyf6nQt784GAA,Vegan Bowl Factory,"['Indian', 'Vegetarian', 'Asian']",,,"",42.37131,-71.08009,+13072272511,02141,251,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02141', 'addressCountry': 'US', 'streetAddress': '251'}","{'@type': 'GeoCoordinates', 'latitude': 42.37131, 'longitude': -71.08009}",{},"Vegan Bowl Factory, 251, Cambridge, MA, 02141"
https://www.ubereats.com/store/hiro-ramen/uwkxnqotRpWHhm2hkfpt2A,Hiro Ramen,"['Asian', 'Noodles', 'Japanese']",,,$,42.34956,-71.1016989,+16175363100,02215,627 Commonwealth Ave,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02215', 'addressCountry': 'US', 'streetAddress': '627 Commonwealth Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.34956, 'longitude': -71.1016989}",{},"Hiro Ramen, 627 Commonwealth Ave, Boston, MA, 02215"
https://www.ubereats.com/store/the-baisakhi-dhaba/3Sd47-jlWXufGJfaZ5PY3A,The Baisakhi Dhaba,"['Indian', 'Vegetarian', 'Asian']",,,"",42.37131,-71.08009,+13072272511,02141,251,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02141', 'addressCountry': 'US', 'streetAddress': '251'}","{'@type': 'GeoCoordinates', 'latitude': 42.37131, 'longitude': -71.08009}",{},"The Baisakhi Dhaba, 251, Cambridge, MA, 02141"
https://www.ubereats.com/store/yummee-boston/8hgtUHXEX_64q5HLKIxSLw,Yummee Boston,"['Chinese', 'Asian Fusion', 'Asian', 'Beef Noodles', 'Dumpling House', 'Exclusive to Eats', 'Empanada', 'South American']",,,$$,42.34199,-71.0759,+16175301194,02118,665 Tremont Street,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '17:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02118', 'addressCountry': 'US', 'streetAddress': '665 Tremont Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.34199, 'longitude': -71.0759}",{},"Yummee Boston, 665 Tremont Street, Boston, MA, 02118"
https://www.ubereats.com/store/thai-oishi-boston/GY4b0m2rRH6gxVYo1cjQTw,Thai Oishi Boston,"['Asian', 'Rice &amp; Curry', 'Noodles']",4.7,27,"",42.30189,-71.06021,+16172822878,02122,203 Adams Street,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02122', 'addressCountry': 'US', 'streetAddress': '203 Adams Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.30189, 'longitude': -71.06021}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '27'}","Thai Oishi Boston, 203 Adams Street, Boston, MA, 02122"
https://www.ubereats.com/store/stonie-bowls-646-everett-ma/kJi1s7d3WfWMomlAZ8g-iw,"Stonie Bowls (646 - EVERETT, MA)","['Poke', 'Sushi', 'Japanese', 'Asian']",4.1,44,$$,42.4008536071814,-71.0687680020355,"",02149,33 Mystic View Rd,Everett,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '0:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Everett', 'addressRegion': 'MA', 'postalCode': '02149', 'addressCountry': 'US', 'streetAddress': '33 Mystic View Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.40085360718135, 'longitude': -71.0687680020355}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '44'}","Stonie Bowls (646 - EVERETT, MA), 33 Mystic View Rd, Everett, MA, 02149"
https://www.ubereats.com/store/plant-based-indian-251-cambridge-st/oodDjYSyUAuKrtOMrh1IhA,Plant-Based Indian (251 Cambridge St),"['Asian', 'Asian Fusion', 'Nepalese', 'Noodles', 'Vegetarian']",,,"",42.37131,-71.08009,+19142171965,2141,251,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '2141', 'addressCountry': 'US', 'streetAddress': '251'}","{'@type': 'GeoCoordinates', 'latitude': 42.37131, 'longitude': -71.08009}",{},"Plant-Based Indian (251 Cambridge St), 251, Cambridge, MA, 2141"
https://www.ubereats.com/store/taj-modern-indian-cuisine/I5b5OKgFQt22HxI2sqByug,Taj Modern Indian Cuisine,"['Indian', 'Vegetarian', 'Asian', 'Healthy', 'Family Friendly', 'Group Friendly']",4.7,110,$,42.243104,-70.953089,+16177550551,02191,312 Bridge St,Weymouth,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:40'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Weymouth', 'addressRegion': 'MA', 'postalCode': '02191', 'addressCountry': 'US', 'streetAddress': '312 Bridge St'}","{'@type': 'GeoCoordinates', 'latitude': 42.243104, 'longitude': -70.953089}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '110'}","Taj Modern Indian Cuisine, 312 Bridge St, Weymouth, MA, 02191"
https://www.ubereats.com/store/wok-the-wok-645-cambridge-st/T5Faf9e0VPqxN3Kgs9saZQ,Wok the Wok (645 Cambridge St),"['Asian', 'Asian Fusion', 'Chicken', 'Seafood']",,,$$,42.37205,-71.08712,+16179451909,2141,645,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '5:0', 'closes': '6:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '2141', 'addressCountry': 'US', 'streetAddress': '645'}","{'@type': 'GeoCoordinates', 'latitude': 42.37205, 'longitude': -71.08712}",{},"Wok the Wok (645 Cambridge St), 645, Cambridge, MA, 2141"
https://www.ubereats.com/store/bao-bao-bakery-%26-cafe/ASLDIyJSXrSDg1vcJkCrrw,Bao Bao Bakery &amp; Cafe,"['Bakery', 'Desserts', 'Cakes', 'Asian', 'Donuts']",4.5,33,"",42.35079,-71.06121,"",02111,84 Harrison Ave,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '8:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '8:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02111', 'addressCountry': 'US', 'streetAddress': '84 Harrison Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.35079, 'longitude': -71.06121}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '33'}","Bao Bao Bakery &amp; Cafe, 84 Harrison Ave, Boston, MA, 02111"
https://www.ubereats.com/store/halal-grill-90-middlesex-turnpike/VutRtf5kWh261r8inG3mIQ,Halal Grill (90 Middlesex Turnpike),"['Indian', 'Vegetarian', 'Asian']",,,"",42.47829,-71.21641,+13023035352,01803,90 Middlesex Turnpike,Burlington,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Burlington', 'addressRegion': 'MA', 'postalCode': '01803', 'addressCountry': 'US', 'streetAddress': '90 Middlesex Turnpike'}","{'@type': 'GeoCoordinates', 'latitude': 42.47829, 'longitude': -71.21641}",{},"Halal Grill (90 Middlesex Turnpike), 90 Middlesex Turnpike, Burlington, MA, 01803"
https://www.ubereats.com/store/tiki-rock/sR5HP3cQR5mi-N5NEgWwxA,Tiki Rock,"['Japanese', 'Asian Fusion']",,,$$,42.3589813,-71.0542326,+16176702222,02109,2 Broad St,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '15:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02109', 'addressCountry': 'US', 'streetAddress': '2 Broad St'}","{'@type': 'GeoCoordinates', 'latitude': 42.3589813, 'longitude': -71.0542326}",{},"Tiki Rock, 2 Broad St, Boston, MA, 02109"
https://www.ubereats.com/store/cathay-kitchen/VY6_n3vJTOyppU2mR-HwEQ,Cathay Kitchen,"['Noodles', 'Asian', 'Chicken']",,,"",42.248288,-71.172377,+17813292786,02026,563 High Street,Dedham,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Dedham', 'addressRegion': 'MA', 'postalCode': '02026', 'addressCountry': 'US', 'streetAddress': '563 High Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.248288, 'longitude': -71.172377}",{},"Cathay Kitchen, 563 High Street, Dedham, MA, 02026"
https://www.ubereats.com/store/tashan/bdSxscURXl2ykBrRBTcXWg,Tashan,"['Indian', 'Vegetarian', 'Asian']",4.5,29,$,42.501316,-71.235548,+17815385100,01730,213 Burlington Road,Bedford,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '16:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '16:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '14:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Bedford', 'addressRegion': 'MA', 'postalCode': '01730', 'addressCountry': 'US', 'streetAddress': '213 Burlington Road'}","{'@type': 'GeoCoordinates', 'latitude': 42.501316, 'longitude': -71.235548}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '29'}","Tashan, 213 Burlington Road, Bedford, MA, 01730"
https://www.ubereats.com/store/lime/PFmc0CjKX_G65Z56LbJ0BQ,Lime,"['Asian', 'Indian', 'Mediterranean']",,,$,42.38808,-71.03968,+16174660730,02150,73 Winnisimmet Street,Chelsea,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '17:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '17:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Chelsea', 'addressRegion': 'MA', 'postalCode': '02150', 'addressCountry': 'US', 'streetAddress': '73 Winnisimmet Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.38808, 'longitude': -71.03968}",{},"Lime, 73 Winnisimmet Street, Chelsea, MA, 02150"
https://www.ubereats.com/store/desi-chops-02141/IzmbVDIGT82uTFmQ-mJ5fw,Desi Chops-02141,"['Indian', 'Vegetarian', 'Asian']",,,$,42.37131,-71.08009,+12197773536,02141,251,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02141', 'addressCountry': 'US', 'streetAddress': '251'}","{'@type': 'GeoCoordinates', 'latitude': 42.37131, 'longitude': -71.08009}",{},"Desi Chops-02141, 251, Cambridge, MA, 02141"
https://www.ubereats.com/store/the-grill-and-bar/MTQRakyZVpO8zIY32fTusg,The Grill and Bar,"['Indian', 'Vegetarian', 'Asian']",,,"",42.37013,-71.07309,+13023035352,02141,3 Glassworks Avenue,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:0', 'closes': '12:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02141', 'addressCountry': 'US', 'streetAddress': '3 Glassworks Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.37013, 'longitude': -71.07309}",{},"The Grill and Bar, 3 Glassworks Avenue, Cambridge, MA, 02141"
https://www.ubereats.com/store/xi-cha/FLfzqNu9XC6J83oAMeECCw,Xi Cha,"['Asian', 'Bubble Tea', 'Juice and Smoothies']",,,"",42.33819,-71.10648,+17818886896,02115,350 Longwood Avenue,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '17:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02115', 'addressCountry': 'US', 'streetAddress': '350 Longwood Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.33819, 'longitude': -71.10648}",{},"Xi Cha, 350 Longwood Avenue, Boston, MA, 02115"
https://www.ubereats.com/store/makalu-nepali-%26-indian-cuisine/uLeu29FhWsSUfh9qlNnkMg,Makalu Nepali &amp; Indian cuisine,"['Indian', 'Asian']",,,"",42.41114,-71.14844,+17813160051,02474,"352 Massachusetts Avenue, A",Arlington,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '21:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Arlington', 'addressRegion': 'MA', 'postalCode': '02474', 'addressCountry': 'US', 'streetAddress': '352 Massachusetts Avenue, A'}","{'@type': 'GeoCoordinates', 'latitude': 42.41114, 'longitude': -71.14844}",{},"Makalu Nepali &amp; Indian cuisine, 352 Massachusetts Avenue, A, Arlington, MA, 02474"
https://www.ubereats.com/store/galaxy-grill/MGUa2p3OXi6BbSfUaGU1fg,Galaxy Grill,"['Indian', 'Vegetarian', 'Asian']",,,"",42.37013,-71.07309,+13023035352,02141,3 Glassworks Avenue,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:0', 'closes': '12:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02141', 'addressCountry': 'US', 'streetAddress': '3 Glassworks Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.37013, 'longitude': -71.07309}",{},"Galaxy Grill, 3 Glassworks Avenue, Cambridge, MA, 02141"
https://www.ubereats.com/store/number-1-taste/e2b4cOyUW0KVV2LHUlazEg,Number 1 Taste,"['Chinese', 'Asian', 'Asian Fusion']",,,$,42.36418,-71.18624,+16177446030,02472,39 Galen Street,Watertown,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Watertown', 'addressRegion': 'MA', 'postalCode': '02472', 'addressCountry': 'US', 'streetAddress': '39 Galen Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.36418, 'longitude': -71.18624}",{},"Number 1 Taste, 39 Galen Street, Watertown, MA, 02472"
https://www.ubereats.com/store/p%26d-indian-street-food/fWD4VJmFVQSKusfF8hoPTg,P&amp;D indian street food,"['Indian', 'Asian', 'Sandwiches']",4.8,46,"",42.26741,-71.01696,+17819274216,02170,17 Beale Street,Quincy,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Quincy', 'addressRegion': 'MA', 'postalCode': '02170', 'addressCountry': 'US', 'streetAddress': '17 Beale Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.26741, 'longitude': -71.01696}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '46'}","P&amp;D indian street food, 17 Beale Street, Quincy, MA, 02170"
https://www.ubereats.com/store/vegan-bowl-factory/bpZz0REgTfC_bBR4Cz-41Q,Vegan Bowl Factory,"['Vegetarian', 'Vegan', 'Pastry', 'Healthy', 'Indian', 'Asian', 'Pakistani']",,,$,42.405697,-71.08375,+19142171965,02155,4110 Mystic Valley Pkwy,Medford,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '10:15', 'closes': '10:16'}]","{'@type': 'PostalAddress', 'addressLocality': 'Medford', 'addressRegion': 'MA', 'postalCode': '02155', 'addressCountry': 'US', 'streetAddress': '4110 Mystic Valley Pkwy'}","{'@type': 'GeoCoordinates', 'latitude': 42.405697, 'longitude': -71.08375}",{},"Vegan Bowl Factory, 4110 Mystic Valley Pkwy, Medford, MA, 02155"
